Ref,Val,Package,PosX,PosY,Rot,Side
"R4","Jumper-Pad-Pad","PAD-0805-PAD",128.600000,125.000000,-90.000000,top
"R5","Jumper-Pad-Pad","PAD-0805-PAD",123.400000,125.000000,-90.000000,top
"R6","Jumper-Pad-Pad","PAD-0805-PAD",113.400000,125.000000,-90.000000,top
"R7","Jumper-Pad-Pad","PAD-0805-PAD",108.400000,125.000000,-90.000000,top
"R8","Jumper-Pad-Pad","PAD-0805-PAD",104.500000,133.000000,-90.000000,top
"R9","Jumper-Pad-Pad","PAD-0805-PAD",146.800000,124.800000,-90.000000,top
"R10","Jumper-Pad-Pad","PAD-0805-PAD",141.600000,124.800000,-90.000000,top
"R11","Jumper-Pad-Pad","PAD-0805-PAD",136.400000,124.800000,-90.000000,top
"R12","Jumper-Pad-Pad","PAD-0805-PAD",131.200000,125.000000,-90.000000,top
"R13","Jumper-Pad-Pad","PAD-0805-PAD",126.000000,125.000000,-90.000000,top
"R14","Jumper-Pad-Pad","PAD-0805-PAD",120.900000,125.000000,-90.000000,top
"R15","Jumper-Pad-Pad","PAD-0805-PAD",118.400000,125.000000,-90.000000,top
"R16","Jumper-Pad-Pad","PAD-0805-PAD",115.900000,125.000000,-90.000000,top
"R17","Jumper-Pad-Pad","PAD-0805-PAD",110.900000,125.000000,-90.000000,top
"R18","Jumper-Pad-Pad","PAD-0805-PAD",105.800000,125.000000,-90.000000,top
"R19","Jumper-Pad-Pad","PAD-0805-PAD",88.000000,125.200000,-90.000000,top
"R20","Jumper-Pad-Pad","PAD-0805-PAD",76.300000,123.000000,180.000000,top
"R21","Jumper-Pad-Pad","PAD-0805-PAD",70.000000,123.000000,0.000000,top
"R22","Jumper-Pad-Pad","PAD-0805-PAD",42.500000,125.000000,-90.000000,top
"R23","Jumper-Pad-Pad","PAD-0805-PAD",40.000000,125.000000,-90.000000,top
"R24","Jumper-Pad-Pad","PAD-0805-PAD",20.800000,125.000000,-90.000000,top
"R25","Jumper-Pad-Pad","PAD-0805-PAD",45.000000,125.049999,-90.000000,top
"R26","Jumper-Pad-Pad","PAD-0805-PAD",35.000000,125.000000,-90.000000,top
"R27","Jumper-Pad-Pad","PAD-0805-PAD",32.400000,125.049999,-90.000000,top
"R28","Jumper-Pad-Pad","PAD-0805-PAD",26.000000,125.000000,-90.000000,top
"R29","Jumper-Pad-Pad","PAD-0805-PAD",23.400000,125.000000,-90.000000,top
"R30","Jumper-Pad-Pad","PAD-0805-PAD",18.200000,125.000000,-90.000000,top
"R31","Jumper-Pad-Pad","PAD-0805-PAD",15.600000,125.000000,-90.000000,top
"R32","Jumper-Pad-Pad","PAD-0805-PAD",37.500000,125.000000,-90.000000,top
"R33","Jumper-Pad-Pad","PAD-0805-PAD",100.600000,124.950021,-90.000000,top
"R34","Jumper-Pad-Pad","PAD-0805-PAD",103.200000,125.000000,-90.000000,top
"R35","Jumper-Pad-Pad","PAD-0805-PAD",90.400000,125.200000,-90.000000,top
"R36","Jumper-Pad-Pad","PAD-0805-PAD",92.800000,125.200000,-90.000000,top
"R37","10k","R_0402_1005Metric",97.700000,90.400000,180.000000,top
"R38","10k","R_0402_1005Metric",97.800000,102.800000,180.000000,top
"R39","10k","R_0402_1005Metric",89.000000,95.000000,90.000000,top
"R40","10k","R_0402_1005Metric",88.800000,107.390000,90.000000,top
